id,name,neighborhood,latitude,longitude,price
1646366,"Condo in Gaslamp Quarter, SD",Gaslamp Quarter,32.71437,-117.15952,60
1646885,"Spacious apartment, old world charm",Midtown,32.74135,-117.17846,125
1649644,Renovated Pacific Beach Townhome Walk to the Beach,Pacific Beach,32.79563,-117.24387,350
1650100,"Bayside Chic Tropical 3 Bed, 2bath-1 Block toOcean",Mission Bay,32.77275,-117.2508,237
1669816,"10min 2 Gaslamp Seaworld,Zoo,Duplex,2bd,Parking",Loma Portal,32.74294,-117.24179,98
1671814,California (S)-San Diego-Balboa Park Studio Hotel,East Village,32.71914,-117.15409,173
1671943,California (S)-San Diego-Balboa Park 1 Bdrm Hotel,East Village,32.71914,-117.15409,209
1673265,"GardenRoom, with private sitting area.",Linda Vista,32.77691,-117.17087,49
1678113,"Private Room, spacious & bright, a true delight.",Linda Vista,32.77838,-117.16943,50
1682698,"Charming 2 story Ocean View- 2BR, 2BA- Sleeps 8",Mission Bay,32.78283,-117.2532,200
1687571,Canyon Hideaway Garden Apartment in South Park,South Park,32.72263,-117.12282,140
1696519,"Luxury Condo w/KING Bed, Work Space, AC & Parking!",Pacific Beach,32.80259,-117.24146,135
1704176,Sleek & Stylish Flat Steps to Beach 14,La Jolla,32.85528,-117.25758,599
1707839,Beautiful Spanish home in charming neighborhood,Kensington,32.76956,-117.10822,430
1712953,Cozy Ocean Front Beach Cottage 3829- 1br,Mission Bay,32.78531,-117.25401,215
1713214,"Cozy Ocean View Beach Cottage711-1Br,Stepsto Ocean",Mission Bay,32.78524,-117.25375,175
1713841,Our San Diego Urban Retreat,Clairemont Mesa,32.80898,-117.15794,36
1717642,San Diego house~Views~Sunrise to Sunset,Midtown,32.742,-117.1713,225
1717900,Fantastic Location!  Modern!  Private Balcony.,Grant Hill,32.70774,-117.1419,89
1725503,Hillcrest House on Quiet Canyon,Midtown,32.74264,-117.14951,149
1728130,Cozy Cottage/Flat Steps to Ocean2 BR 1 BA-Sleeps 7,Mission Bay,32.78756,-117.2538,195
1728300,"~ Lovely Bay Duplex/Flat- 2br, 1ba~ Sleeps 8",Mission Bay,32.77265,-117.25075,165
1729898,"Hip, quiet San Diego Hillcrest 1bedroom- #4",Midtown,32.7466,-117.16169,75
1731316,Mission Hills - Cozy Canyon Condo,Midtown,32.74371,-117.17297,97
1742509,Adorable South Mission Beach Studio 3- Sleeps 3,Mission Bay,32.76416,-117.2515,99
1742633,Adorable  South Mission Studio 8- Sleeps 3,Mission Bay,32.76416,-117.2515,99
1743101,Downtown Victorian Loft Getaway,Grant Hill,32.71122,-117.14464,139
1746543,"Spacious, Modern & Walkable!",North Hills,32.74053,-117.12683,149
1746666,Modern Hide-away near Zoo & Park,North Hills,32.74089,-117.12896,129
1750470,"Compact, Sexy, Modern for Two",North Hills,32.73911,-117.12729,129
1751176,"2 Bed, 2 Bath Luxury in North Park",North Hills,32.73895,-117.12745,279
1751254,Romantic & Walkable in North Park,North Hills,32.74003,-117.12771,149
1752549,Mid-Centry OBcean,Ocean Beach,32.75182,-117.24303,159
1752551,Historic 2 Bdrm OB Spanish Casita,Ocean Beach,32.75006,-117.24305,175
1758781,"Room, Bath, Garage in Mission Beach.",Mission Bay,32.76795,-117.25183,129
1762939,Mediterranean style private room in La Jolla area,University City,32.86697,-117.22611,70
1764155,Bird Rock Cottage - La Jolla,La Jolla,32.81666,-117.26862,245
1769070,Bedroom in Craftsman Family Home,North Hills,32.74975,-117.13366,60
1769742,Custom Home in Windansea,La Jolla,32.83412,-117.28046,750
1774025,Sun & Serenity,San Carlos,32.80251,-117.04987,75
1785920,"""La Casita"" enchanting guest house",Old Town,32.75785,-117.18932,200
1792566,Charming cottage -- ocean breeze,Ocean Beach,32.7392,-117.25051,139
1798441,Quiet oasis in family neighborhood,Rancho Penasquitos,32.946,-117.1111,59
1811134,"Cozy Studio/Flat Steps to Ocean747- Sleeps 2, BBQ",Mission Bay,32.7677,-117.25116,106
1811602,Cozy Ocean Front Beach Cottage 1br 3825 -Sleeps 5,Mission Bay,32.78522,-117.25389,215
1814841,Pacific BeachCharmingVictorian 2+br- CLOSE TO ALL!,Pacific Beach,32.80003,-117.2366,185
1815898,"Master Suite with 
Private bath and Bay views",Bay Park,32.79706,-117.18973,89
1827249,"Downtown Views! Luxury, Modern Unit with Balcony!",Grant Hill,32.70986,-117.14387,119
1827258,"Luxurious and Priced Affordably, Downtown Unit",Grant Hill,32.70791,-117.14341,89
1831431,Urban Cottage Getaway,North Hills,32.7395,-117.12857,99
1851985,Hidden Beach Oasis Close to Sunset Cliffs; Pets OK,Ocean Beach,32.73481,-117.24957,800
1854742,Quiet Private room with own shower,Sabre Springs,32.94886,-117.09943,300
1861443,"Cute Beach Cottage, Guest Room",Pacific Beach,32.80655,-117.25539,93
1868816,1Br Home 2 Blocks to Beach,Pacific Beach,32.80004,-117.25635,150
1873103,Ocean Front ★ Corner Unit ★ Exclusive View Deck,Mission Bay,32.78052,-117.25318,300
1873431,California (S)-San Diego-Mission Valley 1 Bd Condo,West University Heights,32.76193,-117.15968,180
1875036,California (S)-San Diego-Mission Valley 2 Bd Condo,West University Heights,32.76175,-117.15862,223
1891351,"SD Zen. Location, Style & Comfort.",Midtown,32.7451,-117.15332,119
1891783,Apartment San Diego North Park,North Hills,32.75553,-117.13234,75
1892515,Full Ocean View ; 4 blocks to the beach.,La Jolla,32.81071,-117.25782,160
1893533,Awesome Master Bedroom @ the beach!,La Jolla,32.83009,-117.27606,77
1896294,Modern Paradise-Steps from theBeach,Mission Bay,32.7663,-117.25054,200
1897819,Adorable South Mission Studios 7- Sleeps up to 3,Mission Bay,32.76416,-117.2515,99
1897822,Pacific Beach Central 2BA/2BA- Close to Everything,Pacific Beach,32.80003,-117.2366,195
1898027,"Ocean View Beach Cottage - 4BR,2BA- Sleeps 8",Mission Bay,32.78574,-117.25386,289
1906699,"Nice, quiet,private Room at North La Jolla/ UTC",University City,32.87003,-117.20438,90
1909693,Room/bath in sub penthouse,Columbia,32.7185,-117.16764,100
1917510,Great top-floor Little Italy condo,Little Italy,32.7257,-117.16937,100
1919622,OCTOBER DEAL! Beachy Cottage 2 1/2 blcks Beach,Ocean Beach,32.7507,-117.2434,79
1931512,Canyon setting studio,College Area,32.75868,-117.07743,60
1944678,Casita De Muirlands- Cozy 1BD+1BA W/Kitchenette,La Jolla,32.82764,-117.26514,99
1950115,Luxury apt in spacious canyon home,College Area,32.76377,-117.07561,75
1956508,Ocean Beach Bungalow-Steps to Sand at Dog Beach,Ocean Beach,32.75229,-117.24963,165
1957356,"3. Master bedroom private bathroom WIFI,AC",Mira Mesa,32.90315,-117.13677,50
1960851,Mission Beach Bayfront Condo,Mission Bay,32.78338,-117.25202,250
1970250,"Kick Back in the Hot Tub at a Calm, Coastal-Themed Oasis",Pacific Beach,32.80741,-117.25703,189
1970541,B - Mission Bay Private Studio Get Away-KING BED,Bay Park,32.79151,-117.20255,95
1978146,California (S)-San Diego-Inn at the Park Studio,Midtown,32.73844,-117.15976,211
1980637,WALK TO SDCC GASLAMP: Private Room in Loft,Core,32.71657,-117.15986,125
1984267,Sunny and Bright Studio,Pacific Beach,32.80291,-117.24146,90
1987740,"Bright, Clean & Airy 600+ sq ft Apartment Near All",Bird Land,32.78142,-117.15907,109
1990394,La Jolla Beach Cottage,La Jolla,32.84477,-117.2767,110
1995500,"GREAT LOCATION above Old Town; garden patio, views",Old Town,32.75517,-117.19465,99
2005108,2bed 2bath Close to All. Near ZOO with (Website hidden by Airbnb),West University Heights,32.76491,-117.14072,130
2012228,Peaceful Ocean themed Oasis,North Clairemont,32.838,-117.19433,55
2017202,Comic Con 2017 - Mid City SD Minutes to Downtown,Webster,32.7235,-117.09319,475
2017380,Inviting 2br/1ba apt.   15 mins to comic-con!!!,North Hills,32.74391,-117.14607,145
2020499,Best Location; close to bay but on quiet canyon,Bay Ho,32.82037,-117.21092,430
2021509,"Mini Hotel, but better!",College Area,32.76661,-117.07284,700
2023443,"2. Close to Qualcomm UCSD,Clean,WIFI,AC,Parking",Mira Mesa,32.90274,-117.13673,33
2043138,PB Pier Surfside Studio w/AC+parking+surfboards,Pacific Beach,32.79876,-117.25786,139
2049963,PB Home next to Pier+Driveway+Patio+OPT Guesthouse,Pacific Beach,32.79799,-117.25639,249
2055118,Marina District Walk to Convention Quiet Clean Apt,Marina,32.7109,-117.16577,140
2055321,Right in the middle of downtown SD!,East Village,32.70674,-117.15233,90
2057037,"Room for rent, Heart of Hillcrest!",Midtown,32.75018,-117.15824,70
2057123,"Silver Terrace Delight by Old Town, Sea World, Bay",Moreno Mission,32.76489,-117.18958,168
2083989,Private Guest Suite - 4 blocks from beach,Loma Portal,32.74838,-117.24046,89
2084285,Centrally located Craftsman home,North Hills,32.76282,-117.13646,175
2088659,**South Mission Beach-front House**,Mission Bay,32.76345,-117.2533,499
2092631,Modern 3 bdrm Apt in Banker's Hill,Park West,32.7284,-117.16128,155
2093833,Backyard Paradise near Mission Bay,Bay Park,32.79895,-117.20363,80
2094193,Sunset Villa I: Panoramic Ocean Views of La Jolla,La Jolla,32.84088,-117.25889,2266
2106683,Room in beach house w/roof deck & steps to beach,Mission Bay,32.7825,-117.2513,89
2111974,"""Granada House"" North Park Urban Cottage",North Hills,32.74573,-117.13461,80
2122584,Baywatch in San Diego,Bay Ho,32.81891,-117.21837,70
2124940,Cozy & Elegant 1BR -CloseToTheBeach,Mission Bay,32.79404,-117.2392,1000
2130260,La Jolla Craftsman Charmer,La Jolla,32.82525,-117.27333,250
2131521,"La Jolla, The Jewel",La Jolla,32.85244,-117.24859,120
2145806,Zen bedroom in SD/SouthPark home,South Park,32.72322,-117.12714,75
2150364,Studio - Beach & Boardwalk are Open-Book Now!,Mission Bay,32.77819,-117.2532,145
2150980,"Ocean View 6BR/4BA, steps to beach",Mission Bay,32.78784,-117.25338,650
2151531,Oceanfront House-Water is Open-Book Now!,Mission Bay,32.77813,-117.2532,435
2153431,Newley  Constructed Luxury Townhome Steps to Sand,Mission Bay,32.76602,-117.25126,234
2153882,Beach & Bay Getaway!  2BR / 2BA  Exclusive Patio,Mission Bay,32.76335,-117.25159,225
2154995,1 bedroom in 2bedroom Modern Home near beach,Loma Portal,32.74338,-117.23364,43
2164379,Detached Private Studio Apartment with View,North Hills,32.76735,-117.13136,140
2172313,Tree House Retreat in North Park,North Hills,32.73846,-117.12811,110
2184538,Cozy one bedroom close to downtown,Balboa Park,32.71737,-117.14117,300
2187515,"★★★★★ C-19 CLEAN Queen Memory Foam, Desk & Wifi",Mira Mesa,32.92185,-117.14826,45
2187566,"★★★★★ Comfy Memory Foam Queen, Bath, Desk & Wifi",Mira Mesa,32.92077,-117.14858,99
2197304,Welcome to Idle Cottage!,Normal Heights,32.75785,-117.11971,80
2211494,Jungalow Studio,University City,32.86982,-117.20463,108
2214453,Home Away from Home on Ensenada Ct.,Mission Bay,32.76648,-117.25143,150
2221674,"Large House, 2living room 3bd 2bath",Loma Portal,32.74538,-117.23428,369
2222269,"Ocean View Private Pool & Spa Home with A/C, BBQ",Mission Bay,32.58179,-117.03184,399
2222902,*THE BEACHES ARE OPEN!!* Make summer memories!,Mission Bay,32.78391,-117.25155,415
2223857,*THE BEACHES ARE OPEN!!* Make summer memories!,Mission Bay,32.78391,-117.25155,375
2223910,Spacious Sequoia Hideaway,Mission Bay,32.79045,-117.23346,415
2228529,Centrally Located Flat by Downtown,Balboa Park,32.71788,-117.14459,110
2231238,3-Bedroom Bungalow in Heart of SD,North Hills,32.7459,-117.13552,175
2234293,"1. Close to Qualcomm UCSD,Clean,WIFI,AC,Parking",Mira Mesa,32.90321,-117.13889,40
2243256,"The Little Castle of South Park, Nr Downtown & Zoo",Balboa Park,32.72779,-117.1353,195
2244281,Fashion Valley family friendly,Linda Vista,32.77227,-117.16473,200
2254403,Bay Side South Mission Beach,Mission Bay,32.76093,-117.25048,275
2262132,2595 Oceanfront Walk #5,Mission Bay,32.76091,-117.24932,800
2267232,Ocean Breeze Delight,Mission Bay,32.76011,-117.2496,875
2267425,Ocean Breeze Delight,Mission Bay,32.76056,-117.24843,900
2279233,Charming Art Deco Private Room!,North Hills,32.76429,-117.13065,80
2283584,North Park Vintage Vibe - North Room,North Hills,32.74538,-117.12578,50
2297522,Spectacular Sunset Beauty D-1,Mission Bay,32.76422,-117.25216,815
2298279,Spectacular Sunset Beauty D-2,Mission Bay,32.76422,-117.25216,785
2303470,**Canyon Retreat: tranquil private guesthouse**,Talmadge,32.76571,-117.09396,115
2309481,Peaceful Bch Cottage Come Relax!,Loma Portal,32.74546,-117.24338,50
2310874,Beautiful Sunrise Condo,Mission Bay,32.76608,-117.25024,448
2320541,"Hidden jewel of SD! Private entrance, private bath",Serra Mesa,32.79976,-117.13424,65
2320908,San Diego - Inn at the Park,Midtown,32.73965,-117.16037,279
2326348,Cozy Beach Bungalow..  50 Steps to Beach!,Mission Bay,32.7828,-117.25229,225
2339032,"Location!! Comfortable Cozy Room, Private Bathroom",La Jolla,32.82305,-117.27914,125
2343071,Private room and own bathroom.,North Hills,32.75284,-117.14126,80
2360713,LA JOLLA RESORT STYLE LUXURY CONDO,University City,32.87302,-117.21954,150
2362084,Luxury Italian Style - Ocean Views,Mission Bay,32.78817,-117.25368,450
2368033,"North SD, 2BDBA, pool, crib, 6 mo min required",Clairemont Mesa,32.82905,-117.19261,101
2385863,Fabulous Ocean Front Wonder,Mission Bay,32.77798,-117.25208,712
2391912,Great house for Family Vacations,Clairemont Mesa,32.82342,-117.18728,115
2393026,Quiet! Cozy backyard  CABIN!,North Clairemont,32.83072,-117.19705,50
2395974,Relaxing Bayview Sunrise B1,Mission Bay,32.78168,-117.25132,625
2396129,Relaxing Bayview Sunrise B2,Mission Bay,32.78156,-117.25123,665
2396438,Spectacular Sunrise Beauty,Mission Bay,32.78201,-117.25134,625
2396517,Beautiful Bay Getaway K-1,Mission Bay,32.78258,-117.25134,335
2396568,Lovely Bayfront Beauty B-4,Mission Bay,32.78391,-117.25155,450
2406663,GasLamp Condo -Luxury Best Location,Gaslamp Quarter,32.70956,-117.16025,100
2418835,Lovely Bayfront Beauty S-8,Mission Bay,32.78391,-117.25155,370
2425702,*Hospital Clean* Charming Studio Near Downtown,Balboa Park,32.71765,-117.14202,124
2437027,Oasis near the beach,Pacific Beach,32.80719,-117.25644,175
2441106,Bali Beach House - Luxury just 50 yards from Sand!,Mission Bay,32.79154,-117.24441,375
2451996,Cozy Balboa Park Studio ,Midtown,32.73808,-117.16033,183
2453194,1bdrm Apt on the Beach!,Ocean Beach,32.74889,-117.2517,200
2463167,"Quiet, Central San Diego Luxury in North Park",North Hills,32.75271,-117.14214,74
2464739,Beach Cottage - walk to the ocean,Ocean Beach,32.75169,-117.24832,149
2467757,Listing 1,Ocean Beach,32.75091,-117.25278,70
2477615,Prime Waterfront Location on Sail Bay!,Mission Bay,32.78767,-117.24072,850
2479263,Perfect location in San Diego - Longer Term,Little Italy,32.72127,-117.16762,90
2483060,1 Bed in a 9 Bed Dorm at Fun International Hostel,Little Italy,32.7239,-117.16615,32
2487317,REDUCED PRICES $149 from April 1 to June 10!,Balboa Park,32.71469,-117.14356,169
2493673,"Casa Ballena, Luxury On The Bay!",Mission Bay,32.77443,-117.25056,800
2493692,Lovely Bayfront Beauty B-15,Mission Bay,32.78412,-117.25174,395
2494569,Cozy Coconut Cottage with A/C!,Mission Bay,32.77305,-117.2504,268
2495375,Beachy Keen Townhome on Jersey Crt! Steps to Sand,Mission Bay,32.7748,-117.2525,300
2495531,Cozy Condo in Hip North Park,North Hills,32.74586,-117.12297,124
2495693,This Beachy Townhome is a Shore Thing!,Mission Bay,32.7748,-117.2524,300
2508568,HUGE 2 BR/2 BA Mission Beach Condo,Mission Bay,32.76287,-117.25136,225
2510166,Master Bedroom in a modern Penthouse,North Hills,32.74603,-117.14562,249
2510234,3 Story Luxury Penthouse in Hillcrest,Midtown,32.74809,-117.14774,269
2521518,Steps to the Ocean,Ocean Beach,32.7411,-117.25394,98
2528690,Beautiful and Unique Canyon Home,Talmadge,32.76506,-117.09255,275
2539600,FUTON(spring mattress) and COUCH!!!,Normal Heights,32.7616,-117.1179,52
2540298,Spanish-style Guest House,North Hills,32.73588,-117.13249,85
2546692,"Modern, Garden Studio in North Park!",North Hills,32.73847,-117.12699,109
2551607,Fabulous Beach House Pool and Spa!,Pacific Beach,32.797,-117.2305,480
2554063,1 BDR APARTMENT/UCSD/LA JOLLA,University City,32.86358,-117.21385,112
2554184,Ocean/Downtown/ San Diego Bay Stunning Views,Midtown,32.73222,-117.16475,200
2557750,NEW Penthouse condo in the Gaslamp,Gaslamp Quarter,32.70792,-117.16077,135
2575335,Sep private Masterbedroom/bath/Ocean view,La Jolla,32.82997,-117.26706,125
2577880,La Jolla Exquisite 1920's Estate,La Jolla,32.84571,-117.25989,1430
2579379,"Simple, yet cozy modern room",Park West,32.7265,-117.16288,90
2582718,Cozy Studio/Flat Steps to Ocean745.5- Sleeps 2 BBQ,Mission Bay,32.7676,-117.25137,133
2584208,Private Rm  Exquisite 1920s Estate,La Jolla,32.84517,-117.26014,200
2590556,P BEACH  Special Offer Ocean View,Pacific Beach,32.80083,-117.24645,184
2592850,Beachy Garden Oasis,Ocean Beach,32.73525,-117.24232,60
2593335,"Separate private studio/own bath, ocean view",La Jolla,32.82954,-117.26661,115
2594607,Ocean View Beach House w/AC *CDC Enhanced Cleaning,Pacific Beach,32.80305,-117.25861,360
2598921,Contemporary East Village Loft,East Village,32.70948,-117.15443,75
2601234,Downtown San Diego Gaslamp Studio,East Village,32.71046,-117.15783,140
2606578,Central San Diego Location: Private Patio & AC,North Hills,32.74547,-117.13853,81
2607752,Cozy Studio with Private Patio on a Canyon in Mission Hills,Old Town,32.75355,-117.17096,95
2620322,South Mission Beach Zen-Like Studio,Mission Bay,32.76181,-117.24736,195
2633036,Elegant medditreannean Studio by SDSU & Stadium,El Cerritos,32.75805,-117.067,91
2636301,Stylish Canyon Home Central to Everything,West University Heights,32.75383,-117.15673,249
2658016,La Jolla Shores Beach Landing 2 Blocks From Ocean,La Jolla,32.85161,-117.25585,89
2664145,Fabulous Mission Beach Ocean Front Condo,Mission Bay,32.77631,-117.25298,500
2679898,Bayfront Paradise M-4,Mission Bay,32.78574,-117.25231,510
2683657,Balcony Room in Heart of San Diego!,Park West,32.72593,-117.16419,68
2686765,Diamond! near SDSU  (Long Term Very Welcome),El Cerritos,32.75961,-117.07068,39
2693032,Bayfront Paradise M-1,Mission Bay,32.78574,-117.25231,565
2694364,2BR Home & Garden 1 Block to Beach,Pacific Beach,32.80266,-117.25913,165
2695376,Private Ocean Beach Cottage and Courtyard,Loma Portal,32.74534,-117.24574,114
2695464,Penthouse studio in the Gaslamp,Gaslamp Quarter,32.70792,-117.16018,99
2695883,Bayfront Paradise M-2,Mission Bay,32.78574,-117.25231,710
2695962,Bayside Paradise M-3,Mission Bay,32.78573,-117.2526,710
2701049,Cozy 1BR/1BA in PB (NO Extra Fees!),Pacific Beach,32.7973,-117.25165,99
2701245,Pacific Beach Haven-close to beach!,Pacific Beach,32.81058,-117.21977,85
2702647,"Location, Location, Location!  Bankers Hill!",Park West,32.72822,-117.16642,250
2703885,North Bay Bungalow,Mission Bay,32.79063,-117.24229,580
2728423,Private Room in The Heart of Little Italy,Little Italy,32.72284,-117.16884,150
2728811,P Beach Granny Flat Ocean View Deck,Pacific Beach,32.80198,-117.24759,139
2730356,Perfect in Every Way! 1-BDR APT.,Serra Mesa,32.79373,-117.13008,85
2745854,Downtown Top Floor Studio,East Village,32.71263,-117.15667,150
